review_id,review_body,stars,product_category
es_0077760,"Era un regalo, y no le duró ni una semana, y hablamos de un adulto, no un niño. No lo recomiendo a nadie, es una perdida de dinero absoluta",Negativa,musical_instruments
es_0114529,Pedí una primera unidad que tuve que devolver porque no se iluminaban todos los dígitos del display. Pedí una segunda y dejaba un tercio del agua sin pasar de la caldera a la cafetera. También la devolví. Finalmente pedí una cafetera de Delonghi y perfecto. No recomiendo la MX Onda.,Negativa,kitchen
es_0093524,"los toldos eran de tela fina y no los sujetaba,",Negativa,home_improvement
es_0116014,"Para un vaso, sí sirve. Pero yo la quería para guardar las sobras de las comidas en el plato. Imposible poner la tapa en el plato y que se quede fija y estanca. Se escurre por el borde del plato y acaba saliéndose la tapa. Como tienes que hacer tanto esfuerzo para poner la tapa, la comida se derrama. Nada que ver con lo fácil que lo ponen en el video. También debo señalar que el envase no tiene ni instrucciones, ni folleto alguno de utilización. El producto está hecho en China y no tiene el envase ni un solo sello que acredite que están hechas las tapas con materiales saludables.",Negativa,home
es_0459617,"Cuando mi hija de 4 años vio lo que había comprado, se puso contentísima, hasta que fuimos viendo cada cosa:le faltaba la varita, la corona se soltaba de un lado y no había manera de ponerla bien, y la peluca, lo que en principio más ilusión le hacía, le quedaba pequeña, no fuimos capaces de ponerla.Fue tanta la desilusión que al final no se quería disfrazar de Elsa. No lo recomiendo en absoluto",Negativa,toy
es_0166167,"Nunca me funciono y las Instruccion no estan en español , impossible hacer funcionar y entendre Como iba el collar",Negativa,lawn_and_garden
es_0252046,"Sin duda cumple con su cometido, pero se podría haber ajustado por mucho el tamaño y el peso ya que su peso y tamaño son excesivos. Debe proteger pero también debe ser práctico y esto último deja mucho que desear. Aparte la Pantalla táctil pierde mucha sensibilidad. No me ha convencido.",Negativa,wireless
es_0260555,"És bonita, pero poco resistente: se me cayó la parte de la rejilla, y se soltaron 2 tablillas. Van sujetas con un poquito de cola y unas grapas como las que se usan para papel! Tuve una que me duró 10 años... está no llegará al alo! 😕",Negativa,home
es_0055605,Pedimos dos para el cole y llegaron incompletos,Negativa,toy
es_0820309,"Tras leer opiniones me decanté por estos protectores. En primer lugar, el protector es Bastante más pequeño que el anterior que tuve. Ni siquiera llega a cubrir el ancho de pantalla que se ilumina. Al primer golpecito se partió la esquina, quedando astillada. El tema de las huellas... Fatal. Jamás tocó el teléfono con las manos sucias, y siempre queda rastro de la grasa de la piel. La relación calidad precio me parece nefasta.",Negativa,wireless
es_0683437,Pine que tiene conectividad HDMI pero no es cierto del todo. Tiene su propio conector y por lo tanto no sirve el Standard del mercado. Estoy buscándolo y si no lo encuentro devuelvo el producto. Deberian indicarlo en la descripcion. En mi caso filtre las tablet por HDMI y sorpresa!!!,Negativa,pc
es_0998025,"Son bonitos y muy baratos, prácticamente no se repiten colores. La pena es que solo vienen conos y los palos son todos de 8mm de longitud... estaría bien que se pudiese elegir de 6mm",Negativa,toy
es_0205518,Funciona pero no es lo mismo que las capsulas originales aunque le metas un buen café. Por recalentarse acaba como sabiendo a plástico. No me gusta.,Negativa,grocery
es_0599008,No es lo que esperaba,Negativa,automotive
es_0211922,"Plástico normal, tirando a endeble no cortan tan bien, me parecen caras para lo que son, no trae el ~ dela Ñ.",Negativa,home
es_0699054,Ha llegado roto el juguete,Negativa,toy
es_0475777,No me llegaron nunca,Negativa,personal_care_appliances
es_0933403,"Las medidas no valen para el tipo de móvil que anuncian, es pequeña y no vale para el J4+",Negativa,wireless
es_0379198,Que es la moda del unicornio. Lo que menos que es muy dura.,Negativa,apparel
es_0072221,"No me llegó el producto, pero si la devolución.",Negativa,sports
es_0514035,"La primera pantalla me duró 1 día, con un leve golpe se quebró la pantalla. La segunda pantalla se me ha despegado al segundo día y no hay manera de volver a pegarla. Producto deficiente, NADA RECOMENDABLE",Negativa,wireless
es_0974407,Me llegó el producto y vimos que o no es nuevo o es de exposición porque tiene todas las maderas marcadas por el sol.,Negativa,lawn_and_garden
es_0615458,"A primera vista da el pego, yse ponen bien las llaves. Pero fue caer el llavero al suelo y partirse la madera que es ridículamente endeble. A la basura.",Negativa,luggage
es_0744210,"Cuando llego es muy bonita y parece natural, tras solo un mes en el acuario está toda descolorida, lo q no me ha pasado con ninguna otra",Negativa,pet_products
es_0555597,Me ha gustado y me ha servido para lo que la compré,Negativa,home
es_0635082,He usado otros cepillos compatibles que duraban más. Estos al segundo día ya parecen una escoba vieja. No es ninguna broma,Negativa,personal_care_appliances
es_0954533,"Lo compré pensando que era el mejor y no fue así, se rompió a los dos meses sin darle golpe alguno,muy malo no lo recomiendo",Negativa,wireless
es_0654649,"Primer problema es que no explica para que es cada programa, y segundo no pasa bien la corriente en los lados del cinturón. No se ha podido volver a cargar y por lo tanto no funciona, ninguna de las tres baterías funcionan, no se carga ninguna. Una pena porque funcionaba bastante bien. No volveré a comprar",Negativa,sports
es_0823161,Se adhiera mal y se despega con facilidad,Negativa,electronics
es_0370262,"Es preciosa, pero a llegado defectuosa, no cierra la tapa",Negativa,home
es_0207530,"Vino sucia, rallada y con golpes. Ojo! Parecen de 2a mano.",Negativa,lawn_and_garden
es_0683906,El servicio de atención al cliente no habla español y las instrucciones están en inglés. El aparato no es compatible con netflix ni con Amazon video,Negativa,pc
es_0916655,"Mi gato esta loco con la bola, la muerde, la coge, la empuja, las fundas recogen mucha suciedad, lo único malo es que gasta mucha pila, no doy a basto a comprar pilas, voy a tener que comprar pilas recargables 😁",Negativa,pet_products
es_0238020,La caja venía hecha un cromo. Es para un regalo y la presentación no es la que esperaba. Menos mal que las gafas no tenían ningún golpe.,Negativa,other
es_0122316,"ACCESORIOS DEL MALETÍN PASABLE EL APARATO NO ES PARA TRABAJOS CONTINUOS O A DIARIO SE CALIENTA UNA BARBARIDAD LA BOQUILLA NO TIENE BUENA SUJECIÓN, PATINA LA MAYORÍA DE VECES. LA PRÓXIMA QUE ME COMPRES HA DE SER DE MARCA.",Negativa,home_improvement
es_0032569,"No vienen las ventosas para sujetar los laterales en los cristales, la única opción son los velcros, que hay que pegarlo en la tapicería del maletero. Imágenes engañosas. La lengüeta trasera (la que tapa el parachoques al abrir el maletero) no tiene ninguna forma de sujetarla, así que por ahí pueden apoyarse en la tapicería, puerta del maletero y si se mean o babean, cae en la tapicería.",Negativa,pet_products
es_0526180,En mi caso no mejoró la señal de tdt sobre una antena que ya tenía. Repetidor a 10 o 12 km. Pedí reembolso. Muy bien amazón. En quede con la antena que tenía. Por otra parte una antena barata muy normalita. Desconozco porque no aumento la recepción.,Negativa,electronics
es_0670857,Por favor me gustaría que el fabricante se pusiera en contacto conmigo para poder comprar unas varillas pues tengo dos que están dobladas pues son muy frágiles.Gracias y espero contestación,Negativa,toy
es_0141885,Pone que me han dejado el pedido en el buzón y en mi buzón no hay nada. Espero solución a este problema,Negativa,pc
es_0581592,"A primera vista parecen comodas, pero al poco tiempo resultan incomodas. La almoadilla del talon acaba haciendo daño y su abultado tamaño hace muy dificil usarlas. No las recomiendo.",Negativa,personal_care_appliances
es_0467996,"Hola!! El producto me llegó bien y antes de lo q esperaba, pero no responde a lo quería, es pesado, lo quería para material de clase, es farragoso, difícil de llevar , no es cómodo y no es lo q esperaba, lo usaré algún día, no lo recomiendo. Muy complicado el uso de las correas, en la foto se ve maravilloso pero no corresponde con la realidad.",Negativa,luggage
es_0547253,El ancho del hueco no da para cintas de mochilas standar...Sólo hay posibilidad de colocarlo en una correa fina o en un cinturón no muy gordo,Negativa,camera
es_0878473,"Pues como a otras muchas personas, comprado en Febrero de 2018, el monitor sufre de fugas de luz en la parte inferior izquierda.",Negativa,pc
es_0959208,Crei que era con otro interior,Negativa,home_improvement
es_0853231,"Estan muy bien por el precio que tienen, porque tienes variedad de tamaños pero se oxidan, yo los utilize un par de veces y ya se oxidaron porque lo deje secar no lo seque yo..... Y alguna al calentarse se dobla, hace ruido como si haria pequeña explosion...",Negativa,home
es_0652181,muy bajo y demasiado pequeño,Negativa,sports
es_0046720,"Parecía buen producto a buen precio, pero ayer dejé la bici atada a una verja en la universidad y cuando fui a cogerla....el candado no abre. Se prueba un montón de veces la combinación, pero no abre. He tenido que cortar el cable para poder coger la bici. Un desastre.",Negativa,sports
es_0567008,"Ha sido una gran decepcion. Asi como el cafe en grano descafeinado estaba bastante bien de sabor y tenia mucho cuerpo, este molido es excesivamente suave y no parece que estes tomando un cafe.",Negativa,grocery
es_0174336,"Los pinceles son muy malos, se salen los pelos tanto al pintar como al secarlos y se abren. No son caros pero tened en cuenta que vais a tener que lidiar con los pelos. Para pintar acuarelas son excesivamente largos. No lo recomiendo.",Negativa,home
es_0075601,"Muy complicada de usar, lo compre para mis padres, pero no lo recomiendo. Mis padres querian un reloj con radio y que tuviera proyector de hora en el techo, y la verdad es que no he visto muchas, por eso coji este, pero ka configuracion se hace complicada. Y no es que yo sea un cero a la izquierda connlas tecnologias si no que han hecho un reloj un tanto complicada",Negativa,wireless
es_0427360,"Estos auriculares tienen un buen diseño, lo único que les falta sería indicar cuál es el auricular derecho y cuál el izquierdo. Por lo que respecta al sonido me han decepcionado mucho se escuchan bastante mal, distorsionado y con un sonido metálico muy molesto",Negativa,pc
es_0573780,Complicado de desmoldar y d e limpiar. Poco práctico.,Negativa,home
es_0388470,Llegó toda rota.No iba bien embalada,Negativa,home
es_0728094,"No entiendo muy bien por qué, pero es el bote que menos me ha durado. Normalmente suelo comprar un bote para hacer casi 3 limpiezas enteras a la misma torre. Además me ayudo de la tipica brocha para tratar de quitar el maximo polvo posible, es decir, que no toda la limpieza la hago con aire comprimido. Pues ni con esas, el bote ha durado para una limpieza. No entiendo el por qué, pero desde luego, no recomiendo la marca porque si con cada limpieza hay que comprar un bote, sale mucho más a cuenta buscar otras soluciones.",Negativa,pc
es_0457305,"lo elejí porque me faltaban unos pocos euros para no pagar transporte, y la verdad es que no es muy bueno porque se supone que aguanta la temperatura, pero no se cierra con cremellera",Negativa,sports
es_0778084,"Podría recomendarlo como medida provisional y para una persona de poco peso. La base de sustentación entre las patas traseras y las delanteras es insuficiente, sin respaldo va mejor, pero con respaldo hay mucho riesgo de que al sentarse la silla vuelque hacia atrás y lo considero peligroso.",Negativa,personal_care_appliances
es_0625564,"Muy bonito el modelo, pero para empezar no cierra bien (no encaja completamente) y luego al ser goma, cuando usas el móvil un buen rato que se recalienta la batería, hace que la carcasa se combe.",Negativa,wireless
